Year_of_Release,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Critic_Score,User_Score,User_Count
2006,0.03,0.02,0.0,0.01,0.07,71,80.0,5.0
2006,0.98,0.04,0.49,0.09,1.6,69,80.0,37.0
2006,0.02,0.01,0.0,0.27,0.3,68,80.0,25.0
2006,0.19,0.15,0.0,0.05,0.39,68,80.0,6.0
2006,0.07,0.02,0.02,0.0,0.11,62,80.0,17.0
2006,0.71,0.18,0.0,0.03,0.92,59,80.0,46.0
2006,0.04,0.02,0.0,0.01,0.07,58,80.0,7.0
2006,0.07,0.05,0.0,0.02,0.14,54,80.0,24.0
2006,0.25,0.0,0.0,0.02,0.28,52,80.0,17.0
2006,0.12,0.09,0.0,0.03,0.24,43,80.0,20.0
2006,0.03,0.0,0.0,0.0,0.03,41,80.0,6.0
2006,0.81,0.58,0.01,0.26,1.67,83,79.0,24.0
2006,0.0,0.01,0.0,0.0,0.02,82,79.0,244.0
2006,0.44,0.0,0.0,0.04,0.48,80,79.0,21.0
2006,0.18,0.02,0.0,0.02,0.22,80,79.0,59.0
2006,0.07,0.0,0.0,0.01,0.08,78,79.0,166.0
2006,0.0,0.03,0.0,0.01,0.04,77,79.0,349.0
2006,1.22,0.06,0.02,0.11,1.42,76,79.0,116.0
2006,0.12,0.51,0.0,0.23,0.86,76,79.0,14.0
2006,0.73,0.03,0.36,0.07,1.19,76,79.0,17.0
2006,0.34,0.0,0.0,0.03,0.37,75,79.0,11.0
2006,0.87,0.97,0.0,0.58,2.42,73,79.0,39.0
2006,0.86,1.11,0.01,0.66,2.65,71,79.0,47.0
2006,0.09,0.24,0.0,0.12,0.46,67,79.0,30.0
2006,0.01,0.01,0.0,0.0,0.02,67,79.0,41.0
2006,0.36,0.02,0.0,0.03,0.42,66,79.0,53.0
2006,0.02,0.0,0.0,0.0,0.03,64,79.0,10.0
2006,0.0,0.0,0.17,0.0,0.17,63,79.0,12.0
2006,0.11,0.08,0.0,0.03,0.22,60,79.0,9.0
2006,0.09,0.0,0.0,0.01,0.1,59,79.0,16.0
2006,0.53,0.0,0.0,0.04,0.58,84,78.0,67.0
2006,0.0,0.02,0.0,0.0,0.02,84,78.0,53.0
2006,0.17,0.01,0.04,0.01,0.23,82,78.0,25.0
2006,0.28,0.38,0.0,0.08,0.75,81,78.0,69.0
2006,0.44,0.03,0.0,0.04,0.5,81,78.0,46.0
2006,0.9,1.0,1.03,0.17,3.11,81,78.0,10.0
2006,0.3,0.32,0.21,0.08,0.92,79,78.0,161.0
2006,1.56,1.4,0.07,0.5,3.54,78,78.0,112.0
2006,0.05,0.0,0.0,0.01,0.06,78,78.0,8.0
2006,0.06,0.02,0.0,0.0,0.08,78,78.0,8.0
2006,0.14,0.0,0.0,0.01,0.16,77,78.0,31.0
2006,0.04,0.0,0.0,0.0,0.05,76,78.0,4.0
2006,0.27,0.07,0.0,0.01,0.35,75,78.0,14.0
2006,0.04,0.0,0.0,0.0,0.05,74,78.0,6.0
2006,0.03,0.02,0.0,0.01,0.06,73,78.0,24.0
2006,0.14,0.01,0.07,0.01,0.22,72,78.0,15.0
2006,0.0,0.01,0.0,0.0,0.01,72,78.0,223.0
2006,0.2,0.01,0.0,0.02,0.22,72,78.0,5.0
2006,0.19,0.01,0.0,0.02,0.22,70,78.0,36.0
2006,0.02,0.02,0.0,0.01,0.05,70,78.0,27.0
2006,0.08,0.03,0.03,0.02,0.16,67,78.0,23.0
2006,0.17,0.01,0.23,0.02,0.43,66,78.0,25.0
2006,0.06,0.01,0.0,0.01,0.08,66,78.0,5.0
2006,0.73,0.42,0.0,0.27,1.42,64,78.0,38.0
2006,0.14,0.0,0.0,0.01,0.16,64,78.0,17.0
2006,0.06,0.02,0.0,0.0,0.08,57,78.0,4.0
2006,0.8,0.0,0.01,0.07,0.88,51,78.0,17.0
2006,0.1,0.0,0.0,0.01,0.1,50,78.0,6.0
2006,0.04,0.0,0.0,0.0,0.05,50,78.0,6.0
2006,0.11,0.01,0.0,0.01,0.14,80,77.0,13.0
2006,0.01,0.02,0.0,0.01,0.04,76,77.0,40.0
2006,0.02,0.01,0.0,0.0,0.03,75,77.0,6.0
2006,0.25,0.07,0.0,0.01,0.33,74,77.0,12.0
2006,0.0,0.0,0.07,0.0,0.07,73,77.0,165.0
2006,0.07,0.0,0.0,0.01,0.08,72,77.0,18.0
2006,0.0,0.0,0.1,0.0,0.1,71,77.0,43.0
2006,0.04,0.0,0.03,0.0,0.08,69,77.0,60.0
2006,0.09,0.0,0.0,0.01,0.1,69,77.0,7.0
2006,0.07,0.0,0.02,0.01,0.09,68,77.0,17.0
2006,0.11,0.0,0.0,0.01,0.12,66,77.0,6.0
2006,0.17,0.13,0.02,0.04,0.37,59,77.0,42.0
2006,0.06,0.05,0.0,0.02,0.12,53,77.0,6.0
2006,0.02,0.0,0.0,0.0,0.02,46,77.0,6.0
2006,1.88,0.0,2.33,1.74,5.95,92,76.0,972.0
2006,1.16,0.64,0.08,0.2,2.08,85,76.0,520.0
2006,0.44,0.02,0.0,0.04,0.49,81,76.0,38.0
2006,0.02,0.36,0.0,0.05,0.43,80,76.0,95.0
2006,0.33,0.02,0.0,0.03,0.38,78,76.0,49.0
2006,0.08,0.06,0.19,0.02,0.35,76,76.0,109.0
2006,0.0,0.03,0.0,0.01,0.04,74,76.0,43.0
2006,0.05,0.0,0.0,0.01,0.06,73,76.0,9.0
2006,0.09,0.0,0.0,0.01,0.1,71,76.0,27.0
2006,1.28,0.03,0.73,0.12,2.15,69,76.0,50.0
2006,0.41,0.07,0.0,0.07,0.56,68,76.0,14.0
2006,0.14,0.02,0.0,0.02,0.18,67,76.0,25.0
2006,0.13,0.02,0.0,0.01,0.16,63,76.0,13.0
2006,0.0,0.01,0.0,0.0,0.01,58,76.0,31.0
2006,0.02,0.0,0.0,0.0,0.02,51,76.0,14.0
2006,0.01,0.01,0.0,0.0,0.02,84,75.0,366.0
2006,0.29,0.01,0.12,0.03,0.45,83,75.0,23.0
2006,2.29,0.02,0.0,0.19,2.5,82,75.0,120.0
2006,0.12,0.01,0.0,0.02,0.14,82,75.0,36.0
2006,1.17,0.77,0.02,0.22,2.18,81,75.0,211.0
2006,0.33,0.0,0.0,0.03,0.37,81,75.0,14.0
2006,0.0,0.04,0.0,0.0,0.05,79,75.0,83.0
2006,0.08,0.06,0.0,0.02,0.16,73,75.0,27.0
2006,0.01,0.02,0.0,0.0,0.04,73,75.0,57.0
2006,0.14,0.11,0.0,0.04,0.28,71,75.0,22.0
2006,0.21,0.02,0.0,0.02,0.25,70,75.0,48.0
2006,0.17,0.01,0.0,0.02,0.2,70,75.0,15.0
2006,0.47,0.0,0.0,0.04,0.51,64,75.0,4.0
2006,0.22,0.0,0.0,0.02,0.23,62,75.0,6.0
2006,0.08,0.0,0.0,0.01,0.09,59,75.0,19.0
2006,0.17,0.01,0.0,0.02,0.19,58,75.0,39.0
2006,0.21,0.01,0.08,0.02,0.32,58,75.0,24.0
2006,0.13,0.1,0.0,0.03,0.26,56,75.0,10.0
2006,0.2,0.16,0.0,0.05,0.41,52,75.0,20.0
2006,0.5,0.02,0.0,0.08,0.6,52,75.0,39.0
2006,0.12,0.09,0.0,0.03,0.25,51,75.0,13.0
2006,0.04,0.0,0.0,0.0,0.04,43,75.0,4.0
2006,1.53,1.6,0.06,0.67,3.87,84,74.0,220.0
2006,0.86,1.04,0.73,0.26,2.89,83,74.0,179.0
2006,0.89,0.03,0.0,0.15,1.07,82,74.0,83.0
2006,1.45,0.07,1.1,0.15,2.76,81,74.0,67.0
2006,0.3,0.04,0.0,0.03,0.37,80,74.0,8.0
2006,0.22,0.01,0.08,0.02,0.32,75,74.0,33.0
2006,0.1,0.01,0.12,0.01,0.24,75,74.0,28.0
2006,0.23,0.02,1.49,0.02,1.76,75,74.0,27.0
2006,0.35,0.1,0.0,0.02,0.47,74,74.0,11.0
2006,0.0,0.02,0.0,0.0,0.03,73,74.0,57.0
2006,0.02,0.01,0.0,0.0,0.03,72,74.0,7.0
2006,0.03,0.01,0.0,0.0,0.04,68,74.0,16.0
2006,0.0,0.04,0.0,0.0,0.04,66,74.0,38.0
2006,0.09,0.01,0.0,0.01,0.12,64,74.0,42.0
2006,0.1,0.01,0.0,0.01,0.13,61,74.0,16.0
2006,0.06,0.0,0.0,0.01,0.07,55,74.0,8.0
2006,0.01,0.01,0.0,0.0,0.02,54,74.0,5.0
2006,0.03,0.0,0.0,0.0,0.04,39,74.0,10.0
2006,0.28,0.03,0.0,0.03,0.34,85,73.0,131.0
2006,0.27,0.07,0.01,0.03,0.37,80,73.0,84.0
2006,0.27,0.03,0.0,0.03,0.32,79,73.0,117.0
2006,0.35,0.02,0.01,0.03,0.41,77,73.0,79.0
2006,0.38,0.01,0.1,0.04,0.53,76,73.0,56.0
2006,0.49,0.5,0.03,0.2,1.23,75,73.0,42.0
2006,0.0,0.01,0.0,0.0,0.02,75,73.0,206.0
2006,0.1,0.0,0.0,0.01,0.12,74,73.0,9.0
2006,0.03,0.01,0.0,0.0,0.04,73,73.0,8.0
2006,0.36,0.0,0.0,0.03,0.4,73,73.0,29.0
2006,0.1,0.0,0.0,0.01,0.11,72,73.0,8.0
2006,0.11,0.0,0.0,0.01,0.12,70,73.0,11.0
2006,0.72,0.03,0.0,0.12,0.87,69,73.0,19.0
2006,0.05,0.0,0.0,0.0,0.05,68,73.0,9.0
2006,0.45,0.66,0.02,0.15,1.28,67,73.0,26.0
2006,0.15,0.04,0.0,0.01,0.19,67,73.0,11.0
2006,0.21,0.05,0.0,0.01,0.27,66,73.0,8.0
2006,0.04,0.0,0.0,0.0,0.05,64,73.0,13.0
2006,0.0,0.05,0.0,0.01,0.06,63,73.0,519.0
2006,0.1,0.0,0.0,0.01,0.11,59,73.0,9.0
2006,0.19,0.38,0.0,0.22,0.79,57,73.0,10.0
2006,0.27,0.02,0.02,0.03,0.34,56,73.0,58.0
2006,0.45,0.0,0.0,0.04,0.49,56,73.0,4.0
2006,0.0,0.0,0.19,0.0,0.19,55,73.0,7.0
2006,0.0,0.0,0.26,0.01,0.26,83,72.0,75.0
2006,0.1,0.03,0.0,0.0,0.13,82,72.0,13.0
2006,0.04,0.03,0.0,0.01,0.08,82,72.0,15.0
2006,0.02,0.0,0.02,0.0,0.04,78,72.0,21.0
2006,0.0,0.04,0.0,0.01,0.05,78,72.0,249.0
2006,0.3,0.22,0.01,0.1,0.63,76,72.0,14.0
2006,0.1,0.03,0.01,0.01,0.14,73,72.0,52.0
2006,0.0,0.03,0.0,0.01,0.03,71,72.0,54.0
2006,0.03,0.0,0.0,0.0,0.04,71,72.0,6.0
2006,0.03,0.02,0.0,0.01,0.05,69,72.0,31.0
2006,3.07,1.91,0.07,0.57,5.63,67,72.0,21.0
2006,0.03,0.02,0.0,0.01,0.05,66,72.0,6.0
2006,0.14,0.02,0.02,0.02,0.2,58,72.0,36.0
2006,0.0,0.01,0.0,0.0,0.02,57,72.0,44.0
2006,0.42,0.02,0.0,0.07,0.5,55,72.0,25.0
2006,0.12,0.03,0.0,0.0,0.15,51,72.0,9.0
2006,0.12,0.04,0.0,0.01,0.17,41,72.0,13.0
2006,0.06,0.05,0.1,0.02,0.23,87,71.0,13.0
2006,0.25,0.19,0.02,0.06,0.52,82,71.0,96.0
2006,1.09,0.04,0.1,0.1,1.34,79,71.0,187.0
2006,0.24,0.7,0.16,0.26,1.36,78,71.0,52.0
2006,0.89,0.04,1.07,0.09,2.08,77,71.0,136.0
2006,0.09,0.03,0.0,0.0,0.12,69,71.0,9.0
2006,0.03,0.0,0.0,0.0,0.03,69,71.0,7.0
2006,0.04,0.01,0.0,0.0,0.06,64,71.0,7.0
2006,0.06,0.02,0.0,0.0,0.08,63,71.0,9.0
2006,0.02,0.0,0.0,0.0,0.02,59,71.0,11.0
2006,0.2,0.0,0.0,0.02,0.22,76,70.0,7.0
2006,0.14,0.0,0.0,0.01,0.15,73,70.0,7.0
2006,0.27,0.0,0.0,0.02,0.3,72,70.0,5.0
2006,0.03,0.01,0.0,0.0,0.04,72,70.0,4.0
2006,0.24,0.0,0.01,0.02,0.28,71,70.0,72.0
2006,0.72,0.19,0.0,0.03,0.93,71,70.0,5.0
2006,0.72,0.28,0.0,0.2,1.2,70,70.0,4.0
2006,0.18,0.0,0.0,0.02,0.2,68,70.0,5.0
2006,0.05,0.02,0.0,0.01,0.08,64,70.0,16.0
2006,0.06,0.0,0.0,0.0,0.06,63,70.0,12.0
2006,0.05,0.01,0.0,0.0,0.06,63,70.0,10.0
2006,0.11,0.01,0.0,0.01,0.13,61,70.0,7.0
2006,0.02,0.02,0.0,0.01,0.04,60,70.0,4.0
2006,0.01,0.01,0.0,0.0,0.02,57,70.0,7.0
2006,0.06,0.02,0.0,0.0,0.09,55,70.0,6.0
2006,0.18,0.14,0.0,0.05,0.37,51,70.0,15.0
2006,0.01,0.01,0.0,0.0,0.02,42,70.0,5.0
2006,0.0,0.0,0.02,0.0,0.02,40,70.0,5.0
2006,0.42,0.12,0.0,0.01,0.56,88,69.0,10.0
2006,0.6,0.62,0.03,0.26,1.5,80,69.0,92.0
2006,0.67,0.0,0.0,0.06,0.73,79,69.0,20.0
2006,0.16,0.02,0.0,0.02,0.19,69,69.0,60.0
2006,0.12,0.1,0.03,0.03,0.28,69,69.0,74.0
2006,0.12,0.0,0.0,0.01,0.13,68,69.0,8.0
2006,0.35,0.22,0.0,0.1,0.66,67,69.0,9.0
2006,0.38,0.01,0.0,0.06,0.45,66,69.0,15.0
2006,0.0,0.0,0.04,0.0,0.04,64,69.0,9.0
2006,0.25,0.07,0.0,0.01,0.33,63,69.0,11.0
2006,0.07,0.0,0.0,0.01,0.08,61,69.0,12.0
2006,0.05,0.0,0.0,0.0,0.06,60,69.0,16.0
2006,0.07,0.05,0.0,0.02,0.13,58,69.0,17.0
2006,0.47,0.37,0.52,0.12,1.48,57,69.0,103.0
2006,0.02,0.01,0.0,0.0,0.03,57,69.0,7.0
2006,0.28,0.22,0.0,0.07,0.58,52,69.0,17.0
2006,0.13,0.05,0.0,0.01,0.19,81,68.0,6.0
2006,0.0,0.02,0.0,0.0,0.03,80,68.0,326.0
2006,0.15,0.0,0.0,0.01,0.17,75,68.0,25.0
2006,0.08,0.0,0.0,0.01,0.1,74,68.0,6.0
2006,0.06,0.02,0.0,0.0,0.08,69,68.0,4.0
2006,0.04,0.01,0.0,0.0,0.06,69,68.0,13.0
2006,0.33,0.01,0.0,0.03,0.37,68,68.0,8.0
2006,0.0,0.0,0.04,0.0,0.04,66,68.0,6.0
2006,0.09,0.0,0.09,0.01,0.2,65,68.0,25.0
2006,0.01,0.0,0.0,0.0,0.01,64,68.0,8.0
2006,0.54,0.03,0.04,0.05,0.67,63,68.0,121.0
2006,0.01,0.01,0.0,0.0,0.02,63,68.0,5.0
2006,0.06,0.02,0.0,0.01,0.09,60,68.0,6.0
2006,0.01,0.0,0.0,0.0,0.02,60,68.0,6.0
2006,0.07,0.05,0.29,0.02,0.43,57,68.0,11.0
2006,0.31,0.08,0.0,0.01,0.4,57,67.0,6.0
2006,0.15,0.02,0.06,0.02,0.25,53,67.0,42.0
2006,0.78,0.37,0.3,0.13,1.58,53,67.0,106.0
2006,0.01,0.01,0.0,0.0,0.03,53,67.0,10.0
2006,0.3,0.43,0.0,0.22,0.95,52,67.0,18.0
2006,0.12,0.0,0.0,0.01,0.14,46,67.0,16.0
2006,0.11,0.0,0.0,0.01,0.12,79,66.0,5.0
2006,0.13,0.0,0.02,0.01,0.16,77,66.0,8.0
2006,0.13,0.02,0.0,0.02,0.17,76,66.0,23.0
2006,0.19,0.27,0.01,0.0,0.48,72,66.0,33.0
2006,0.11,0.43,0.0,0.23,0.77,70,66.0,18.0
2006,0.26,0.0,0.0,0.0,0.26,70,66.0,11.0
2006,0.07,0.01,0.04,0.01,0.13,62,66.0,28.0
2006,0.03,0.02,0.0,0.01,0.06,59,66.0,24.0
2006,13.96,9.18,2.93,2.84,28.92,58,66.0,129.0
2006,1.49,0.92,0.02,0.27,2.7,82,65.0,233.0
2006,0.0,0.02,0.0,0.0,0.02,82,65.0,565.0
2006,0.09,0.0,0.0,0.01,0.1,79,65.0,33.0
2006,0.2,0.0,0.0,0.02,0.21,70,65.0,10.0
2006,0.15,0.0,0.0,0.01,0.16,69,65.0,14.0
2006,0.17,0.01,0.0,0.01,0.19,66,65.0,33.0
2006,0.02,0.0,0.0,0.0,0.02,62,65.0,11.0
2006,0.39,0.1,0.0,0.01,0.5,60,65.0,4.0
2006,0.39,0.0,0.0,0.03,0.42,56,65.0,13.0
2006,0.09,0.07,0.15,0.02,0.33,84,64.0,42.0
2006,0.06,0.0,0.0,0.0,0.06,72,64.0,15.0
2006,0.24,0.01,0.0,0.02,0.27,71,64.0,9.0
2006,0.03,0.0,0.0,0.0,0.03,70,64.0,8.0
2006,0.3,0.01,0.0,0.03,0.33,64,64.0,7.0
2006,0.55,0.21,0.0,0.16,0.92,48,64.0,13.0
2006,0.11,0.01,0.0,0.01,0.13,39,64.0,55.0
2006,0.06,0.02,0.0,0.0,0.08,78,63.0,32.0
2006,0.76,0.69,0.02,0.18,1.65,77,63.0,82.0
2006,0.24,0.0,0.01,0.02,0.27,63,63.0,10.0
2006,0.08,0.0,0.0,0.01,0.09,63,63.0,6.0
2006,0.1,0.0,0.0,0.01,0.11,57,63.0,10.0
2006,0.15,0.0,0.07,0.01,0.24,53,63.0,15.0
2006,0.18,0.0,0.0,0.02,0.19,51,63.0,15.0
2006,0.12,0.03,0.0,0.0,0.15,50,63.0,8.0
2006,0.2,0.03,0.0,0.02,0.24,78,62.0,80.0
2006,0.1,0.03,0.0,0.0,0.13,76,62.0,5.0
2006,0.23,0.01,0.0,0.02,0.26,51,62.0,49.0
2006,0.11,0.03,0.0,0.01,0.15,51,62.0,9.0
2006,0.03,0.02,0.0,0.01,0.05,43,62.0,11.0
2006,0.22,0.01,0.0,0.02,0.25,65,61.0,8.0
2006,0.04,0.0,0.0,0.0,0.04,60,61.0,7.0
2006,0.03,0.0,0.0,0.0,0.03,58,61.0,7.0
2006,0.07,0.01,0.02,0.01,0.1,55,61.0,41.0
2006,0.16,0.0,0.0,0.01,0.17,52,61.0,20.0
2006,1.66,0.0,0.01,0.13,1.8,80,60.0,148.0
2006,0.6,0.02,0.0,0.1,0.72,79,60.0,8.0
2006,0.21,0.11,0.0,0.01,0.33,66,60.0,27.0
2006,0.16,0.01,0.29,0.01,0.48,65,60.0,21.0
2006,0.03,0.0,0.0,0.0,0.03,63,60.0,7.0
2006,1.07,0.04,0.02,0.17,1.3,63,60.0,39.0
2006,0.01,0.01,0.0,0.0,0.02,51,60.0,6.0
2006,0.19,0.01,0.0,0.02,0.21,49,60.0,49.0
2006,0.01,0.0,0.0,0.0,0.02,44,60.0,5.0
2006,0.05,0.01,0.0,0.01,0.07,59,59.0,22.0
2006,0.05,0.02,0.0,0.01,0.08,56,59.0,7.0
2006,0.09,0.07,0.19,0.02,0.37,72,58.0,21.0
2006,0.05,0.0,0.0,0.0,0.05,60,58.0,9.0
2006,0.02,0.01,0.0,0.0,0.03,56,58.0,8.0
2006,0.23,0.02,0.0,0.02,0.28,56,58.0,8.0
2006,0.03,0.0,0.0,0.0,0.03,56,58.0,6.0
2006,0.18,0.37,0.06,0.14,0.75,55,58.0,30.0
2006,0.04,0.03,0.0,0.01,0.08,44,58.0,15.0
2006,1.05,0.91,0.04,0.24,2.24,74,57.0,72.0
2006,0.24,0.07,0.0,0.01,0.33,71,57.0,12.0
2006,0.04,0.0,0.0,0.0,0.04,65,57.0,7.0
2006,0.09,0.02,0.0,0.0,0.11,63,57.0,7.0
2006,0.12,0.01,0.0,0.01,0.14,48,57.0,24.0
2006,0.08,0.0,0.0,0.01,0.09,43,57.0,7.0
2006,0.33,0.12,0.0,0.01,0.47,70,56.0,5.0
2006,0.44,0.02,0.0,0.04,0.49,57,56.0,7.0
2006,0.06,0.0,0.0,0.01,0.07,49,56.0,7.0
2006,0.12,0.0,0.0,0.01,0.13,48,56.0,17.0
2006,0.19,0.01,0.0,0.02,0.21,46,56.0,19.0
2006,0.01,0.01,0.0,0.0,0.02,40,54.0,8.0
2006,0.15,0.04,0.0,0.01,0.2,87,53.0,18.0
2006,0.25,0.0,0.0,0.02,0.27,79,53.0,167.0
2006,0.09,0.0,0.0,0.01,0.1,66,53.0,6.0
2006,0.04,0.03,0.0,0.01,0.07,63,53.0,7.0
2006,0.06,0.01,0.0,0.01,0.08,38,53.0,53.0
2006,0.37,0.01,0.0,0.06,0.44,70,52.0,27.0
2006,0.11,0.0,0.02,0.02,0.14,67,52.0,16.0
2006,0.08,0.02,0.0,0.0,0.11,51,52.0,5.0
2006,0.92,0.93,0.0,0.22,2.07,49,52.0,24.0
2006,0.03,0.0,0.01,0.0,0.05,37,51.0,7.0
2006,0.06,0.0,0.14,0.01,0.2,33,51.0,47.0
2006,0.13,0.0,0.0,0.01,0.14,53,50.0,8.0
2006,0.96,0.03,0.0,0.08,1.07,47,50.0,38.0
2006,0.04,0.01,0.01,0.0,0.06,37,50.0,25.0
2006,0.42,0.0,0.0,0.04,0.46,59,49.0,60.0
2006,0.03,0.0,0.0,0.0,0.03,48,49.0,18.0
2006,0.03,0.01,0.01,0.0,0.05,47,49.0,8.0
2006,0.35,0.01,0.0,0.06,0.42,39,49.0,46.0
2006,0.07,0.0,0.0,0.01,0.07,33,49.0,13.0
2006,0.0,0.01,0.0,0.0,0.01,69,48.0,5.0
2006,0.09,0.0,0.0,0.01,0.1,48,48.0,6.0
2006,0.81,0.3,0.0,0.02,1.13,50,47.0,6.0
2006,0.42,0.02,0.0,0.07,0.51,76,46.0,51.0
2006,0.05,0.01,0.0,0.0,0.07,69,46.0,17.0
2006,0.02,0.0,0.0,0.0,0.02,65,46.0,17.0
2006,0.03,0.02,0.0,0.01,0.06,44,46.0,41.0
2006,0.06,0.0,0.0,0.01,0.07,32,46.0,10.0
2006,0.03,0.0,0.0,0.0,0.03,66,45.0,4.0
2006,0.03,0.0,0.0,0.0,0.03,39,45.0,4.0
2006,0.02,0.01,0.16,0.0,0.19,61,44.0,10.0
2006,0.44,0.48,0.0,0.11,1.04,46,44.0,455.0
2006,0.47,0.0,0.01,0.04,0.52,76,42.0,22.0
2006,0.05,0.04,0.0,0.01,0.1,52,42.0,6.0
2006,0.01,0.01,0.0,0.0,0.02,30,42.0,5.0
2006,0.41,0.06,0.04,0.66,1.16,43,41.0,176.0
2006,0.06,0.01,0.0,0.01,0.07,38,41.0,14.0
2006,0.0,0.01,0.0,0.0,0.02,56,40.0,35.0
2006,0.01,0.0,0.0,0.0,0.02,42,40.0,4.0
2006,0.46,0.01,0.02,0.04,0.52,41,40.0,21.0
2006,0.01,0.0,0.0,0.0,0.02,36,40.0,5.0
2006,0.34,0.0,0.0,0.03,0.37,66,39.0,37.0
2006,0.1,0.0,0.0,0.01,0.11,38,38.0,29.0
2006,0.09,0.0,0.0,0.01,0.1,25,35.0,4.0
2006,0.15,0.0,0.0,0.01,0.16,58,31.0,15.0
2006,0.55,0.02,0.0,0.09,0.66,69,29.0,52.0
2006,0.18,0.0,0.0,0.02,0.2,72,28.0,39.0
2006,0.03,0.01,0.0,0.0,0.04,52,28.0,5.0
2006,0.04,0.0,0.0,0.0,0.04,34,22.0,42.0
2006,0.85,0.04,0.0,0.07,0.97,54,21.0,11.0
2006,0.04,0.0,0.0,0.0,0.05,34,17.0,6.0
2006,0.08,0.0,0.0,0.01,0.09,45,14.0,5.0
2005,1.57,1.02,0.0,0.41,3.0,84,83.0,105.0
2005,0.98,0.42,0.22,0.06,1.69,96,94.0,767.0
2005,0.34,0.01,0.15,0.06,0.55,94,93.0,439.0
2005,0.06,0.02,0.0,0.0,0.08,78,93.0,7.0
2005,0.12,0.03,0.0,0.0,0.15,75,93.0,4.0
2005,0.07,0.02,0.0,0.0,0.09,71,93.0,4.0
2005,0.07,0.02,0.0,0.0,0.1,82,92.0,6.0
2005,0.44,0.05,0.39,0.05,0.92,81,92.0,203.0
2005,0.1,0.03,0.0,0.0,0.13,80,92.0,5.0
2005,0.02,0.01,0.0,0.0,0.02,71,92.0,27.0
2005,0.03,0.01,0.0,0.0,0.04,69,92.0,6.0
2005,0.78,0.03,0.2,0.13,1.14,91,91.0,933.0
2005,0.19,0.06,0.0,0.01,0.26,88,91.0,58.0
2005,0.12,0.09,0.0,0.03,0.24,84,91.0,117.0
2005,0.11,0.03,0.0,0.0,0.15,84,91.0,14.0
2005,2.03,1.79,0.08,0.47,4.37,82,91.0,137.0
2005,0.06,0.02,0.0,0.0,0.08,82,91.0,41.0
2005,0.43,0.11,0.0,0.02,0.56,80,91.0,22.0
2005,0.04,0.01,0.0,0.0,0.05,78,91.0,10.0
2005,0.45,0.02,0.0,0.07,0.53,78,91.0,13.0
2005,0.08,0.03,0.0,0.0,0.11,77,91.0,21.0
2005,0.07,0.02,0.0,0.0,0.09,76,91.0,8.0
2005,0.13,0.04,0.0,0.01,0.18,68,91.0,15.0
2005,0.11,0.08,0.35,0.03,0.57,57,91.0,26.0
2005,0.68,0.38,0.0,0.05,1.11,94,90.0,160.0
2005,0.3,0.02,0.04,0.03,0.39,90,90.0,163.0
2005,0.09,0.03,0.0,0.0,0.12,88,90.0,71.0
2005,0.72,0.03,0.0,0.12,0.87,88,90.0,37.0
2005,2.2,0.58,1.38,0.17,4.33,87,90.0,766.0
2005,0.99,0.63,0.29,0.19,2.09,84,90.0,212.0
2005,2.18,1.02,0.03,0.37,3.59,84,90.0,268.0
2005,0.33,0.01,0.0,0.05,0.4,81,90.0,21.0
2005,0.95,0.04,0.0,0.16,1.14,76,90.0,21.0
2005,0.18,0.14,0.29,0.05,0.65,74,90.0,54.0
2005,0.04,0.03,0.0,0.01,0.07,72,90.0,13.0
2005,0.04,0.04,0.0,0.01,0.09,71,90.0,25.0
2005,0.24,0.19,0.0,0.06,0.5,67,90.0,26.0
2005,2.08,0.83,0.46,0.25,3.62,96,89.0,1013.0
2005,2.71,1.29,0.02,0.43,4.45,94,89.0,997.0
2005,0.0,0.93,0.0,0.04,0.97,93,89.0,1841.0
2005,0.28,0.03,0.0,0.01,0.32,89,89.0,10.0
2005,0.26,0.2,0.0,0.07,0.52,86,89.0,51.0
2005,0.29,0.08,0.16,0.01,0.54,85,89.0,141.0
2005,0.12,0.03,0.0,0.01,0.16,83,89.0,35.0
2005,1.22,0.39,0.0,0.06,1.67,83,89.0,106.0
2005,0.19,0.05,0.0,0.01,0.24,83,89.0,44.0
2005,0.85,0.03,0.22,0.14,1.24,81,89.0,155.0
2005,0.48,0.17,0.0,0.02,0.67,78,89.0,89.0
2005,0.04,0.03,0.0,0.01,0.08,78,89.0,58.0
2005,0.09,0.02,0.0,0.0,0.11,77,89.0,15.0
2005,0.1,0.07,0.0,0.02,0.19,76,89.0,36.0
2005,0.07,0.06,0.0,0.02,0.15,64,89.0,9.0
2005,0.32,0.25,0.0,0.08,0.65,60,89.0,7.0
2005,0.05,0.04,0.08,0.01,0.18,59,89.0,14.0
2005,0.75,0.03,0.0,0.12,0.9,90,88.0,114.0
2005,0.42,0.16,0.0,0.02,0.6,88,88.0,27.0
2005,0.69,0.03,0.0,0.11,0.83,83,88.0,130.0
2005,0.53,0.46,0.0,0.05,1.04,83,88.0,29.0
2005,1.22,0.34,0.04,0.1,1.69,82,88.0,64.0
2005,0.02,0.13,0.0,0.02,0.17,78,88.0,431.0
2005,0.32,0.25,0.0,0.08,0.65,77,88.0,43.0
2005,0.25,0.07,0.07,0.01,0.4,76,88.0,18.0
2005,0.1,0.03,0.0,0.0,0.13,73,88.0,12.0
2005,0.03,0.03,0.0,0.01,0.07,73,88.0,14.0
